,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
15,0.5806701978047689,0.0023799074595698337,0.06100296974182129,4.387592869390571e-06,True,80,2,4,8,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 1000}",0.8114478114478114,0.8484848484848485,0.8215488215488216,0.8271604938271605,0.01563231007540307,68,0.8905723905723906,0.8585858585858586,0.8619528619528619,0.8703703703703703,0.014350967286806323
16,0.06133294105529785,0.0004712018568280267,0.006657123565673828,0.0004634960605765056,True,80,2,4,10,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.8080808080808081,0.8383838383838383,0.8249158249158249,0.8237934904601572,0.012396589244879073,138,0.8838383838383839,0.8636363636363636,0.867003367003367,0.871492704826038,0.008837270341202942
17,0.12033708890279134,0.0017079127334748252,0.013001203536987305,3.6053009739601627e-06,True,80,2,4,10,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.8047138047138047,0.8249158249158249,0.8215488215488216,0.8170594837261503,0.008837270341202942,282,0.8922558922558923,0.8535353535353535,0.8619528619528619,0.8692480359147026,0.0166279824803918
18,0.17633374532063803,0.001885094580319921,0.019999980926513672,5.150429962800233e-07,True,80,2,4,10,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",0.8148148148148148,0.8451178451178452,0.8215488215488216,0.8271604938271605,0.0129919606091922,68,0.8888888888888888,0.8569023569023569,0.8653198653198653,0.8703703703703702,0.013537977645134447
19,0.5763380527496338,0.002040919307946082,0.0603338877360026,0.0004721031567127526,True,80,2,4,10,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 1000}",0.8080808080808081,0.8451178451178452,0.8249158249158249,0.8260381593714927,0.015141119599587048,95,0.8888888888888888,0.8569023569023569,0.8636363636363636,0.8698092031425365,0.013768624182250578
20,0.06166235605875651,0.001694440403699934,0.006332715352376302,0.0004716521462452133,True,80,2,4,12,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 100}",0.8080808080808081,0.8451178451178452,0.8181818181818182,0.8237934904601572,0.01563231007540307,138,0.8821548821548821,0.8602693602693603,0.8569023569023569,0.8664421997755332,0.011195251034377083
21,0.12000528971354167,0.002166609142729342,0.012336969375610352,0.0004696935565694948,True,80,2,4,12,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 200}",0.8080808080808081,0.835016835016835,0.8249158249158249,0.8226711560044894,0.011110544261068086,180,0.8821548821548821,0.8569023569023569,0.8619528619528619,0.8670033670033671,0.010910337876107493
22,0.17699305216471353,0.0035686383826866474,0.018654743830362957,0.00046149216971036987,True,80,2,4,12,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 300}",0.8080808080808081,0.8282828282828283,0.8215488215488216,0.819304152637486,0.008398782012960598,254,0.8821548821548821,0.8535353535353535,0.8653198653198653,0.8670033670033671,0.01174436000923478
23,0.5799984137217203,0.005688684312168443,0.06333430608113606,0.0033983677469016263,True,80,2,4,12,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 1000}",0.8047138047138047,0.8316498316498316,0.8249158249158249,0.8204264870931538,0.011445610580455184,234,0.8838383838383839,0.8501683501683501,0.8619528619528619,0.8653198653198654,0.013950396065831738
24,0.06066624323527018,0.0018845832876263173,0.0069887638092041016,1.585797228652562e-05,True,80,2,5,8,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 100}",0.8047138047138047,0.8215488215488216,0.8114478114478114,0.8125701459034792,0.006918534234533099,287,0.8787878787878788,0.8518518518518519,0.8619528619528619,0.8641975308641975,0.011110544261068086
