,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
39,0.6883407433827718,0.0066072854188047,0.07500918706258138,0.0008142290215483802,True,80,3,3,8,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 1000}",0.8260869565217391,0.8463302752293578,0.8784403669724771,0.8502673796791443,0.021557566465780904,16,0.9025229357798165,0.9014891179839634,0.8843069873997709,0.8961063470545169,0.008354075293144532
40,0.07067735989888509,0.0004555798439880109,0.008655627568562826,0.0004886224734308003,True,80,3,3,10,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 100}",0.8260869565217391,0.8371559633027523,0.8899082568807339,0.851031321619557,0.02784368260680172,8,0.8990825688073395,0.8969072164948454,0.8831615120274914,0.8930504324432255,0.0070486925341942935
41,0.14232858022054037,0.0018781760520371412,0.015332301457722982,0.0004718200807658439,True,80,3,3,10,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 200}",0.8192219679633868,0.8440366972477065,0.8761467889908257,0.8464476699770818,0.023306247878489755,160,0.8967889908256881,0.8991981672394044,0.8820160366552119,0.8926677315734347,0.00759583158586661
42,0.20934844017028809,0.0020381796303071712,0.023334264755249023,0.0004742363494331679,True,80,3,3,10,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 300}",0.8260869565217391,0.841743119266055,0.8784403669724771,0.8487394957983193,0.02194159887702681,46,0.8990825688073395,0.8957617411225659,0.8785796105383734,0.8911413068227597,0.008985326344800953
43,0.7000238100687662,0.021196889177107076,0.07464353243509929,0.0004708696048272715,True,80,3,3,10,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 1000}",0.8260869565217391,0.841743119266055,0.8784403669724771,0.8487394957983193,0.02194159887702681,46,0.9013761467889908,0.8946162657502864,0.8797250859106529,0.8919058328166433,0.009044406901697354
44,0.07332094510396321,0.0004673317300809544,0.008333444595336914,0.0004715498808099147,True,80,3,3,12,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 100}",0.8283752860411899,0.8440366972477065,0.8784403669724771,0.8502673796791443,0.020911708272782714,16,0.8956422018348624,0.8969072164948454,0.8774341351660939,0.889994517831934,0.008896533971412436
45,0.1406853993733724,0.0009206016212744868,0.015666802724202473,0.0004705837736315435,True,80,3,3,12,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 200}",0.8237986270022883,0.841743119266055,0.8807339449541285,0.8487394957983193,0.023768130017345245,46,0.8967889908256881,0.8991981672394044,0.8751431844215349,0.8903767808288757,0.01081658841392587
46,0.20934581756591797,0.003683879128191331,0.02367512385050456,0.000936727802616347,True,80,3,3,12,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 300}",0.8215102974828375,0.8394495412844036,0.8761467889908257,0.8456837280366692,0.02274036140705799,199,0.8944954128440367,0.8957617411225659,0.8717067583046965,0.887321304090433,0.011053247694634007
47,0.6886510054270426,0.006788928785177773,0.08368086814880371,0.012962230002551894,True,80,3,3,12,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 1000}",0.8237986270022883,0.8394495412844036,0.8761467889908257,0.8464476699770818,0.02193979000905069,160,0.8967889908256881,0.8957617411225659,0.8774341351660939,0.8899949557047826,0.008891736611108817
48,0.06966702143351237,0.00047130516264810136,0.008315563201904297,0.0004836900140177342,True,80,3,4,8,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 100}",0.8215102974828375,0.841743119266055,0.8738532110091743,0.8456837280366692,0.021553635992794987,199,0.8910550458715596,0.8911798396334479,0.8785796105383734,0.8869381653477936,0.00591061036032169
49,0.1413121223449707,0.002379450132085242,0.01568285624186198,0.000448386367437882,True,80,3,4,8,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 200}",0.8215102974828375,0.841743119266055,0.8761467889908257,0.8464476699770818,0.022555874547448646,160,0.8967889908256881,0.8980526918671249,0.8751431844215349,0.8899949557047826,0.010514452522376296
50,0.2099908987681071,0.000803629973832457,0.023317972819010418,0.00048019365632059294,True,80,3,4,8,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 300}",0.8192219679633868,0.8440366972477065,0.8784403669724771,0.8472116119174943,0.024284286040871825,113,0.8990825688073395,0.8934707903780069,0.8774341351660939,0.8899958314504802,0.00917315556177742
51,0.6869870821634928,0.0016332464400047957,0.07366983095804851,0.0004743655974691304,True,80,3,4,8,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 1000}",0.8260869565217391,0.841743119266055,0.8784403669724771,0.8487394957983193,0.02194159887702681,46,0.8979357798165137,0.8934707903780069,0.8751431844215349,0.8888499182053519,0.00986204664143691
52,0.07233492533365886,0.00048342698419217184,0.007998228073120117,1.6632437337602258e-06,True,80,3,4,10,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.816933638443936,0.8348623853211009,0.8830275229357798,0.8449197860962567,0.027908095503599677,236,0.893348623853211,0.8946162657502864,0.8762886597938144,0.8880845164657707,0.008356969345554452
53,0.1376500924428304,0.00167723558088517,0.01566449801127116,0.0004741805032782245,True,80,3,4,10,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.8215102974828375,0.841743119266055,0.8761467889908257,0.8464476699770818,0.022555874547448646,160,0.8910550458715596,0.8946162657502864,0.8751431844215349,0.8869381653477936,0.008466079495817996
54,0.20665748914082846,0.00046367562608772917,0.022675355275472004,0.00045591676904062106,True,80,3,4,10,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",0.8192219679633868,0.841743119266055,0.8784403669724771,0.8464476699770818,0.024407908607402544,160,0.893348623853211,0.8946162657502864,0.8739977090492554,0.8873208662175843,0.009435098186869401
55,0.6773350238800049,0.003863214076229065,0.07433319091796875,0.0004727194136414037,True,80,3,4,10,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 1000}",0.8192219679633868,0.841743119266055,0.8761467889908257,0.8456837280366692,0.023410113832901338,199,0.8944954128440367,0.8934707903780069,0.8739977090492554,0.887321304090433,0.009430486074974848
56,0.07366124788920085,0.0009116366896562776,0.007998069127400717,2.978440911974968e-05,True,80,3,4,12,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 100}",0.8237986270022883,0.8394495412844036,0.8784403669724771,0.8472116119174943,0.022976068941020233,113,0.8922018348623854,0.8923253150057274,0.8717067583046965,0.8854113027242697,0.009690707409592379
57,0.14133167266845703,0.0030844372372732633,0.01566799481709798,0.000471259932282183,True,80,3,4,12,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 200}",0.816933638443936,0.8348623853211009,0.8830275229357798,0.8449197860962567,0.027908095503599677,236,0.8899082568807339,0.8946162657502864,0.8739977090492554,0.8861740772267587,0.008821915641345697
58,0.2033374309539795,0.0020231864035434336,0.02333990732828776,0.00045715199826082203,True,80,3,4,12,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 300}",0.8215102974828375,0.841743119266055,0.8761467889908257,0.8464476699770818,0.022555874547448646,160,0.8922018348623854,0.8911798396334479,0.8717067583046965,0.8850294776001766,0.009429819921631995
59,0.6740051110585531,0.0029457388928650205,0.08333309491475423,0.013197302245380946,True,80,3,4,12,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 1000}",0.8192219679633868,0.8394495412844036,0.8830275229357798,0.8472116119174943,0.02662467758776838,113,0.8922018348623854,0.8934707903780069,0.872852233676976,0.8861749529724561,0.009434818461237976
60,0.07166345914204915,0.00047329546329344385,0.007999181747436523,1.2765231453743784e-06,True,80,3,5,8,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 100}",0.816933638443936,0.8348623853211009,0.8899082568807339,0.8472116119174943,0.031049176532120023,113,0.8864678899082569,0.8911798396334479,0.870561282932417,0.8827363374913739,0.00882135978514144
61,0.1366558869679769,0.002619533658107598,0.015688657760620117,0.00048250375838762035,True,80,3,5,8,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 200}",0.816933638443936,0.8371559633027523,0.8738532110091743,0.8426279602750191,0.02356125480832681,282,0.8899082568807339,0.8888888888888888,0.868270332187858,0.8823558259858268,0.009968638470228037
62,0.2033259073893229,0.0012601693532418863,0.02301677068074544,2.2275946285469853e-05,True,80,3,5,8,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 300}",0.8237986270022883,0.8394495412844036,0.8807339449541285,0.8479755538579068,0.02401629048322673,73,0.8887614678899083,0.8934707903780069,0.8694158075601375,0.8838826886093508,0.010408727589329241
63,0.6696608861287435,0.006652625873490657,0.0736544132232666,0.0012328363066127976,True,80,3,5,8,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 1000}",0.816933638443936,0.841743119266055,0.8784403669724771,0.8456837280366692,0.02526872093009967,199,0.8899082568807339,0.8934707903780069,0.8694158075601375,0.8842649516062928,0.010600179885498802
